name,gender,ethnicity,quality,call,city,jobs,experience,honors,volunteer,military,holes,school,email,computer,special,college,minimum,equal,wanted,requirements,reqexp,reqcomm,reqeduc,reqcomp,reqorg,industry
Jay,male,cauc,low,yes,chicago,2,6,yes,no,no,no,no,no,no,yes,yes,none,no,retail sales,no,no,no,no,no,no,trade
Keisha,female,afam,high,no,chicago,4,11,no,yes,no,yes,no,yes,yes,yes,yes,5,no,supervisor,yes,yes,no,no,yes,no,unknown
Brad,male,cauc,low,no,chicago,3,3,no,no,no,no,no,no,yes,yes,yes,some,no,manager,yes,yes,no,no,no,no,finance/insurance/real estate
Kareem,male,afam,low,no,chicago,2,6,yes,no,no,no,no,no,no,yes,yes,some,no,manager,yes,yes,no,no,no,no,finance/insurance/real estate
Carrie,female,cauc,low,no,chicago,4,4,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
Ebony,female,afam,low,no,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
Latonya,female,afam,high,no,chicago,5,7,no,no,yes,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
Meredith,female,cauc,high,no,chicago,4,2,no,no,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,unknown
Anne,female,cauc,high,no,chicago,3,3,no,yes,yes,no,yes,yes,yes,no,no,none,yes,supervisor,yes,no,no,no,no,yes,unknown
Latoya,female,afam,low,no,chicago,4,4,no,no,no,yes,yes,no,yes,no,yes,none,yes,supervisor,yes,no,no,no,no,yes,unknown
Meredith,female,cauc,low,no,chicago,3,3,no,no,no,yes,no,yes,yes,no,no,none,yes,supervisor,yes,no,no,no,no,yes,unknown
Meredith,female,cauc,low,no,chicago,3,6,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
Tamika,female,afam,high,no,chicago,3,5,no,no,no,no,yes,yes,yes,no,no,none,yes,supervisor,yes,no,no,no,no,yes,unknown
Tanisha,female,afam,low,no,chicago,2,4,no,no,no,no,no,no,no,yes,yes,none,no,retail sales,no,no,no,no,no,no,trade
Anne,female,cauc,low,no,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,none,yes,office support,no,no,no,no,no,no,manufacturing
Ebony,female,afam,high,no,chicago,3,11,no,yes,no,yes,yes,yes,yes,no,no,none,yes,office support,no,no,no,no,no,no,manufacturing
Kristen,female,cauc,high,no,chicago,3,3,no,yes,yes,no,yes,yes,yes,no,no,none,yes,office support,no,no,no,no,no,no,manufacturing
Tanisha,female,afam,low,no,chicago,4,6,no,no,no,no,yes,no,yes,no,no,none,yes,office support,no,no,no,no,no,no,manufacturing
Allison,female,cauc,low,yes,chicago,4,8,no,no,no,no,yes,no,yes,no,no,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
Brett,male,cauc,low,no,chicago,3,6,no,no,no,yes,no,no,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Ebony,female,afam,high,no,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
Jay,male,cauc,high,no,chicago,4,7,no,no,yes,yes,no,yes,no,no,no,some,no,retail sales,yes,yes,no,no,no,no,trade
Jill,female,cauc,high,no,chicago,3,10,no,no,no,no,yes,yes,yes,yes,yes,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
Kareem,male,afam,high,no,chicago,3,3,no,no,no,yes,no,yes,yes,yes,no,some,no,retail sales,yes,yes,no,no,no,no,trade
Kenya,female,afam,low,no,chicago,4,11,no,no,no,yes,yes,no,yes,no,yes,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
Latonya,female,afam,low,no,chicago,4,7,yes,no,no,yes,no,no,no,no,no,some,no,retail sales,yes,yes,no,no,no,no,trade
Allison,female,cauc,high,yes,chicago,4,21,no,yes,no,yes,no,yes,yes,yes,no,5,yes,supervisor,yes,yes,yes,no,yes,no,health/education/social services
Ebony,female,afam,low,no,chicago,2,13,no,no,no,yes,no,no,yes,no,yes,5,yes,supervisor,yes,yes,yes,no,yes,no,health/education/social services
Emily,female,cauc,low,no,chicago,1,11,no,no,no,no,yes,no,yes,no,yes,5,yes,supervisor,yes,yes,yes,no,yes,no,health/education/social services
Geoffrey,male,cauc,high,no,chicago,4,20,no,no,no,yes,yes,yes,yes,yes,yes,none,no,other,yes,no,no,no,no,no,trade
Latonya,female,afam,high,no,chicago,3,10,no,yes,yes,no,yes,yes,yes,no,no,5,yes,supervisor,yes,yes,yes,no,yes,no,health/education/social services
Leroy,male,afam,high,no,chicago,5,10,no,no,no,yes,yes,yes,yes,yes,yes,none,no,other,yes,no,no,no,no,no,trade
Todd,male,cauc,low,no,chicago,3,11,no,no,no,yes,no,no,yes,yes,no,none,no,other,yes,no,no,no,no,no,trade
Tremayne,male,afam,low,no,chicago,2,9,no,no,yes,yes,no,no,yes,yes,yes,none,no,other,yes,no,no,no,no,no,trade
Aisha,female,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,yes,retail sales,yes,yes,yes,no,no,no,finance/insurance/real estate
Aisha,female,afam,high,yes,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,yes,retail sales,yes,no,no,yes,no,no,business/personal services
Anne,female,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,yes,retail sales,yes,yes,yes,no,no,no,finance/insurance/real estate
Brad,male,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,5,yes,other,yes,yes,no,yes,yes,no,unknown
Brad,male,cauc,high,yes,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,yes,retail sales,yes,no,no,yes,no,no,business/personal services
Brendan,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,yes,retail sales,yes,no,no,yes,no,no,business/personal services
Carrie,female,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,2,yes,other,yes,yes,no,yes,no,no,health/education/social services
Carrie,female,cauc,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,3,no,manager,yes,yes,no,no,no,no,trade
Darnell,male,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,5,yes,other,yes,yes,no,yes,yes,no,unknown
Ebony,female,afam,high,no,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Ebony,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
Hakim,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,5,yes,other,yes,yes,no,yes,yes,no,unknown
Hakim,male,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,yes,retail sales,yes,yes,yes,no,no,no,finance/insurance/real estate
Jay,male,cauc,low,no,boston,5,8,no,no,no,no,yes,no,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Jill,female,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
Kareem,male,afam,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,3,no,manager,yes,yes,no,no,no,no,trade
Keisha,female,afam,low,no,boston,4,8,no,no,no,no,yes,no,no,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Kenya,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,2,yes,other,yes,yes,no,yes,no,no,health/education/social services
Kristen,female,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,yes,retail sales,yes,yes,yes,no,no,no,finance/insurance/real estate
Lakisha,female,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,2,yes,other,yes,yes,no,yes,no,no,health/education/social services
Laurie,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,2,yes,other,yes,yes,no,yes,no,no,health/education/social services
Matthew,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,no,no,no,no,no,no,unknown
Meredith,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,5,yes,other,yes,yes,no,yes,yes,no,unknown
Rasheed,male,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
Tanisha,female,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,yes,retail sales,yes,no,no,yes,no,no,business/personal services
Todd,male,cauc,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,3,no,manager,yes,yes,no,no,no,no,trade
Todd,male,cauc,high,no,boston,6,8,no,yes,no,no,no,yes,no,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Tyrone,male,afam,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,3,no,manager,yes,yes,no,no,no,no,trade
Anne,female,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Anne,female,cauc,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,3,yes,manager,yes,yes,no,yes,no,no,trade
Ebony,female,afam,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,none,yes,manager,no,no,no,no,no,no,trade
Jill,female,cauc,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,3,yes,manager,yes,yes,no,yes,no,no,trade
Kenya,female,afam,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,yes,no,no,trade
Meredith,female,cauc,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,none,yes,manager,no,no,no,no,no,no,trade
Meredith,female,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Rasheed,male,afam,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,yes,no,no,trade
Rasheed,male,afam,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,none,yes,manager,no,no,no,no,no,no,trade
Tamika,female,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Todd,male,cauc,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,none,yes,manager,no,no,no,no,no,no,trade
Tremayne,male,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Aisha,female,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Anne,female,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Brendan,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Leroy,male,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Allison,female,cauc,high,no,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,transport/communication
Geoffrey,male,cauc,low,no,boston,5,8,no,no,no,no,yes,no,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,transport/communication
Hakim,male,afam,low,no,boston,4,8,no,no,no,no,yes,no,no,no,yes,none,yes,retail sales,no,no,no,no,no,no,transport/communication
Rasheed,male,afam,high,no,boston,6,8,no,yes,no,no,no,yes,no,no,yes,none,yes,retail sales,no,no,no,no,no,no,transport/communication
Anne,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
Ebony,female,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
Laurie,female,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
Tanisha,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
Aisha,female,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
Brendan,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
Neil,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
Tamika,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
Brendan,male,cauc,high,no,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,2,no,other,yes,yes,no,yes,no,no,unknown
Kenya,female,afam,low,no,boston,5,8,no,no,no,no,yes,no,yes,no,yes,2,no,other,yes,yes,no,yes,no,no,unknown
Neil,male,cauc,low,no,boston,4,8,no,no,no,no,yes,no,no,no,yes,2,no,other,yes,yes,no,yes,no,no,unknown
Tyrone,male,afam,high,no,boston,6,8,no,yes,no,no,no,yes,no,no,yes,2,no,other,yes,yes,no,yes,no,no,unknown
Anne,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,manager,no,no,no,no,no,no,unknown
Brendan,male,cauc,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,none,no,manager,no,no,no,no,no,no,unknown
Brett,male,cauc,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,none,no,manager,no,no,no,no,no,no,unknown
Greg,male,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,manager,no,no,no,no,no,no,unknown
Hakim,male,afam,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,none,no,manager,no,no,no,no,no,no,unknown
Jamal,male,afam,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,none,no,manager,no,no,no,no,no,no,unknown
Jermaine,male,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,manager,no,no,no,no,no,no,unknown
Kareem,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,manager,no,no,no,no,no,no,unknown
Brendan,male,cauc,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,3,yes,manager,yes,yes,no,yes,no,no,manufacturing
Jamal,male,afam,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,3,yes,manager,yes,yes,no,yes,no,no,manufacturing
Latonya,female,afam,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,yes,no,no,manufacturing
Matthew,male,cauc,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,yes,no,no,manufacturing
Carrie,female,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,yes,other,yes,yes,no,yes,no,no,finance/insurance/real estate
Ebony,female,afam,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Emily,female,cauc,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Jill,female,cauc,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Tamika,female,afam,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,none,no,manager,no,no,no,no,no,no,business/personal services
Tanisha,female,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,yes,other,yes,yes,no,yes,no,no,finance/insurance/real estate
Todd,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,yes,other,yes,yes,no,yes,no,no,finance/insurance/real estate
Tyrone,male,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,yes,other,yes,yes,no,yes,no,no,finance/insurance/real estate
Aisha,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Brendan,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Jay,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Lakisha,female,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
Brett,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Keisha,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Laurie,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Rasheed,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
Brett,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,3,no,other,yes,yes,no,no,no,no,unknown
Hakim,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,3,no,other,yes,yes,no,no,no,no,unknown
Leroy,male,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,3,no,other,yes,yes,no,no,no,no,unknown
Todd,male,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,3,no,other,yes,yes,no,no,no,no,unknown
Aisha,female,afam,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,1,no,manager,yes,yes,no,yes,no,no,trade
Brett,male,cauc,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,1,no,manager,yes,yes,no,yes,no,no,trade
Lakisha,female,afam,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,1,no,manager,yes,yes,no,yes,no,no,trade
Matthew,male,cauc,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,1,no,manager,yes,yes,no,yes,no,no,trade
Anne,female,cauc,low,no,boston,5,8,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,no,no,yes,no,unknown
Kenya,female,afam,high,no,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,yes,no,unknown
Lakisha,female,afam,low,no,boston,4,8,no,no,no,no,yes,no,no,no,yes,none,no,retail sales,yes,no,no,no,yes,no,unknown
Sarah,female,cauc,high,no,boston,6,8,no,yes,no,no,no,yes,no,no,yes,none,no,retail sales,yes,no,no,no,yes,no,unknown
Emily,female,cauc,high,no,boston,2,6,no,yes,no,no,yes,yes,yes,yes,yes,none,no,retail sales,no,no,no,no,no,no,unknown
Jamal,male,afam,low,no,boston,3,8,yes,no,no,yes,no,no,no,no,no,none,no,retail sales,no,no,no,no,no,no,unknown
Jermaine,male,afam,high,no,boston,4,10,yes,no,yes,yes,no,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
Sarah,female,cauc,low,no,boston,3,10,no,no,no,yes,no,no,no,no,no,none,no,retail sales,no,no,no,no,no,no,unknown
Greg,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,yes,other,no,no,no,no,no,no,business/personal services
Jamal,male,afam,low,no,boston,2,6,no,no,no,no,yes,no,no,no,yes,none,yes,other,no,no,no,no,no,no,business/personal services
Lakisha,female,afam,high,no,boston,4,7,yes,yes,no,no,yes,yes,yes,no,yes,none,yes,other,no,no,no,no,no,no,business/personal services
Todd,male,cauc,high,no,boston,4,4,no,yes,yes,no,yes,yes,yes,no,yes,none,yes,other,no,no,no,no,no,no,business/personal services
Carrie,female,cauc,low,no,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,none,yes,secretary,yes,no,no,no,yes,no,trade
Lakisha,female,afam,high,no,chicago,4,12,no,yes,no,yes,no,yes,yes,no,yes,none,yes,secretary,yes,no,no,no,yes,no,trade
Latonya,female,afam,low,no,chicago,1,1,no,no,no,yes,no,no,yes,no,no,none,yes,secretary,yes,no,no,no,yes,no,trade
Meredith,female,cauc,high,yes,chicago,3,5,yes,no,no,yes,yes,yes,yes,no,yes,none,yes,secretary,yes,no,no,no,yes,no,trade
Anne,female,cauc,low,no,chicago,2,6,no,no,no,no,no,no,yes,no,no,none,yes,supervisor,yes,no,no,no,no,yes,finance/insurance/real estate
Carrie,female,cauc,high,no,chicago,4,7,no,yes,no,yes,no,yes,yes,yes,no,none,yes,supervisor,yes,no,no,no,no,yes,finance/insurance/real estate
Jermaine,male,afam,low,no,chicago,2,5,no,no,no,yes,no,no,yes,yes,no,some,no,manager,yes,yes,no,no,no,no,trade
Keisha,female,afam,low,no,chicago,3,6,no,yes,no,yes,yes,yes,yes,no,no,none,yes,supervisor,yes,no,no,no,no,yes,finance/insurance/real estate
Latoya,female,afam,high,no,chicago,3,10,no,no,no,no,yes,yes,yes,no,no,none,yes,supervisor,yes,no,no,no,no,yes,finance/insurance/real estate
Meredith,female,cauc,low,no,chicago,3,5,no,no,no,no,yes,no,no,no,yes,some,no,manager,yes,yes,no,no,no,no,trade
Aisha,female,afam,low,no,chicago,4,4,no,no,no,yes,no,no,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,no,transport/communication
Carrie,female,cauc,low,no,chicago,2,4,no,no,no,no,yes,no,yes,no,yes,none,yes,secretary,yes,no,no,no,yes,no,transport/communication
Anne,female,cauc,high,no,chicago,4,6,no,yes,no,yes,no,yes,yes,no,yes,2,no,secretary,yes,yes,yes,no,yes,no,health/education/social services
Emily,female,cauc,low,no,chicago,4,6,no,no,no,no,yes,no,yes,no,yes,2,no,secretary,yes,yes,yes,no,yes,no,health/education/social services
Latoya,female,afam,low,no,chicago,4,4,no,no,no,yes,no,no,yes,no,yes,2,no,secretary,yes,yes,yes,no,yes,no,health/education/social services
Tamika,female,afam,high,no,chicago,2,19,no,yes,no,yes,no,yes,yes,no,no,2,no,secretary,yes,yes,yes,no,yes,no,health/education/social services
Anne,female,cauc,high,no,chicago,3,7,no,yes,no,yes,no,yes,yes,no,no,none,no,manager,no,no,no,no,no,no,trade
Kareem,male,afam,low,no,chicago,3,3,no,no,no,no,no,no,yes,yes,yes,none,no,manager,no,no,no,no,no,no,trade
Meredith,female,cauc,low,no,chicago,2,5,no,no,no,yes,no,no,yes,yes,yes,none,no,manager,no,no,no,no,no,no,trade
Rasheed,male,afam,high,no,chicago,3,5,no,yes,no,no,yes,yes,no,yes,yes,none,no,manager,no,no,no,no,no,no,trade
Aisha,female,afam,low,no,chicago,2,12,no,no,no,yes,no,no,yes,no,yes,1,yes,retail sales,yes,yes,yes,no,no,no,business/personal services
Aisha,female,afam,high,no,chicago,3,5,no,yes,no,no,yes,yes,no,yes,yes,none,no,manager,no,no,no,no,no,no,trade
Emily,female,cauc,low,no,chicago,4,4,no,no,no,no,yes,no,yes,no,no,1,yes,retail sales,yes,yes,yes,no,no,no,business/personal services
Latonya,female,afam,high,no,chicago,2,12,no,yes,no,yes,no,yes,yes,no,no,1,yes,retail sales,yes,yes,yes,no,no,no,business/personal services
Laurie,female,cauc,high,no,chicago,2,5,no,yes,no,yes,no,yes,yes,yes,no,none,no,manager,no,no,no,no,no,no,trade
Meredith,female,cauc,high,no,chicago,3,9,no,yes,no,yes,yes,yes,yes,no,no,1,yes,retail sales,yes,yes,yes,no,no,no,business/personal services
Aisha,female,afam,high,no,chicago,4,6,no,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,yes,no,no,yes,health/education/social services
Keisha,female,afam,low,no,chicago,4,6,no,no,no,no,yes,no,yes,no,no,none,no,secretary,yes,no,yes,no,no,yes,health/education/social services
Laurie,female,cauc,low,no,chicago,3,4,no,yes,no,yes,yes,no,yes,no,no,none,no,secretary,yes,no,yes,no,no,yes,health/education/social services
Meredith,female,cauc,high,no,chicago,4,6,no,yes,no,yes,no,yes,yes,no,yes,none,no,secretary,yes,no,yes,no,no,yes,health/education/social services
Aisha,female,afam,low,no,chicago,4,5,no,no,no,yes,yes,no,yes,no,yes,none,yes,secretary,yes,no,yes,no,yes,no,business/personal services
